,Unnamed: 0.1,Unnamed: 0,premise,text,stance
324,,,The lifetime of SARS-CoV-2 is only 12 hours.,Spiking Pandemic Potential : Structural and Immunological aspects of SARS-CoV - 2 HTTPURL #SARSCoV2 #COVID19,0
841,,,COVID-19 is only as deadly as the seasonal flu.,"@USER Different from flu . Four percent death rate and we are just getting started . In addition , we have a vaccine for the flu , we have no vaccine for #COVID19 .",2
258,258.0,258.0,The lifetime of SARS-CoV-2 is only 12 hours.,"China is definitely lying about SARS-COV-19

Bodies being buried in mass pits https://t.co/9mgnpZPC58",0
486,,,A person can tell if they have coronavirus or not simply by holding their breath.,"@USER I have read the same somewhere , that #CoronaVirus can affect your eyesight .",0
487,,,A person can tell if they have coronavirus or not simply by holding their breath.,"Does anyone know what the shelf life of the #coronavirus is ? I mean , if someone sneezes on an item in a store , how long does the virus stay alive to infect you ?",0
1823,1823.0,1823.0,Coronavirus is caused by 5G.,"@USERNAME @USERNAME Human coronavirus is listed on your can of Lysol. It is a very mild form of the regular flu. Regular flu kills almost 40,000 a year. Coronavirus is the Fake MSM scare tactic.  Wash your hands and use sanitizer.",0
819,,,COVID-19 is only as deadly as the seasonal flu.,@USER #Covid19 is in the eyes of the lover . Only #COVID1984 is for real .,2
124,124.0,124.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","Thanks @USERNAME for #StandWithHongKong to #FightForFreedom. #PoliceBrutality never stopped happening in #HongKong. And these 30,000 police force are budgeted with HK$25,000,000,000 for coming fiscal year. Justice? https://t.co/n5CChxR7Li https://t.co/w7z1pVtjIU",0
2104,2104.0,2104.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME @USERNAME o far this flu season, about 0.05% of people who caught the flu have died from the virus in the U.S., according to CDC data. 

In the study published Feb. 18 in the China CDC Weekly, researchers found a death rate from COVID-19 to be around 2.3% in mainland China",2
827,827.0,827.0,COVID-19 is only as deadly as the seasonal flu.,"@USERNAME @USERNAME @USERNAME That is because flu is more widespread, not because flu is more deadly. Covid 19 is thought to be 10 to 25 times more deadly than flu.",2
742,,,Vitamin C cures coronavirus.,@USER So how is the battle against the #coronavirus going ?,0
818,,,COVID-19 is only as deadly as the seasonal flu.,Does anyone actually know someone who has contracted #COVID-19 ? ?,2
1041,1041.0,1041.0,Vitamin C cures coronavirus.,"@USERNAME Proper hand washing, disinfecting of surfaces and usage of Lysol as ways to avoid infection by the Coronavirus.  (Hint .. it works for colds and flu bugs, too.)",0
529,529.0,529.0,Coronavirus is caused by 5G.,novel coronavirus is causing an outbreak of respiratory illness (COVID-19) in Iran.,0
803,,,COVID-19 is only as deadly as the seasonal flu.,#Covid_19 is fake . Shut . Up .,2
801,,,COVID-19 is only as deadly as the seasonal flu.,Seems like #covid19 is the biggest fraud in history .,2
1205,1205.0,1205.0,The lifetime of SARS-CoV-2 is only 12 hours.,"NIH scientists also began testing an antiviral drug called remdesivir that had been developed for Ebola, on a patient infected with SARS-CoV-2 https://t.co/NhCDNZ1o96",0
820,,,COVID-19 is only as deadly as the seasonal flu.,@USER #coronavirus is 20 % deadlier than the flu . Countries do n't lock down millions of people for the flu .,2
505,505.0,505.0,Coronavirus is genetically engineered.,"You can’t pay me to believe the government isn’t purposely distributing the corona virus much like the Tuskegee experiment. Population control by causing mass hysteria, xenophobia, and lack of enforcing quarantine.",0
840,,,COVID-19 is only as deadly as the seasonal flu.,@USER #COVID19 mortality for any under 60 with no pre-existing condition is LOWER than influenza What is the malfunction ?,2
813,,,COVID-19 is only as deadly as the seasonal flu.,#Covid19 is OVER . . . . . . . Pass it on ...,2
285,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","No wuhan is saying 42,000 people died in #China #COVID19 HTTPURL",0
488,488.0,488.0,Avocado and mint tea cures coronavirus.,Am waiting for the ads which will sell potions containing Ayurvedic herbs and cow's urine to treat COVID - 19!,0
745,,,Vitamin C cures coronavirus.,Self-promotion in the age of #coronavirus . Discuss .,0
838,,,COVID-19 is only as deadly as the seasonal flu.,#COVID19 has exposed the incompetence of some governments .,2
734,,,Vitamin C cures coronavirus.,@USER Criminals are immune to #coronavirus outside of jail .,0
765,765.0,765.0,Africans are more resistant to coronavirus.,"Are Children Less Likely To Contract The Coronavirus? Here's What We Know.
https://t.co/OySMiYdj97",0
259,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","As on 2019 , there were 2,700,000 TB patients in India . That is still nearly 26 times the #coronavirus cases in the country .",0
219,,,Vitamin C can prevent coronavirus circulation.,"#Coronavirus It 's an infection , it needs a prescription !",0
1797,1797.0,1797.0,The lifetime of SARS-CoV-2 is only 12 hours.,"From supplementary appendix of paper by Guan et al in @USERNAME Feb 28, 2020. Numbers for COVID-19/SARS-CoV-2 disease likely still evolving. https://t.co/ECmmTi0oUA",0
1985,1985.0,1985.0,COVID-19 is only as deadly as the seasonal flu.,"New research suggests COVID-19 is 20 times more deadly than the flu. However, doctors say there are several factors you must consider. https://t.co/8Wm0BT1ala",2
373,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,The #coronavirus is an act of war !,0
541,,,Coronavirus is caused by 5G.,Approximately 0.000001 % of the world is currently infected with the #CoronaVirus . Everybody needs to chill .,0
704,,,Vitamin C cures coronavirus.,What are the symptoms of #CoronaVirus ?,0
820,820.0,820.0,Coronavirus can only survive in cold temperatures.,"Coronavirus can be easily killed by negative interest rates, apparently.
 https://t.co/zqAqPMguY0",0
368,368.0,368.0,Holy communion cannot be the cause of the spread of coronavirus,The spread of sicknesses such as Ebola and the coronavirus is a foretaste of pandemics that will be part of the end times. Jesus referred to future plagues associated with the last days (Luke 21:11).,0
83,,,Fennel tea cures coronavirus.,Can you get the #coronavirus #COVIDー19 again once you recover ?,0
802,,,COVID-19 is only as deadly as the seasonal flu.,No one dies from #covid_19 .,2
1109,1109.0,1109.0,Avocado and mint tea cures coronavirus.,"Hangover is being mistaken for a corona virus, menudo and a Gatorade will clear you up haha https://t.co/VVW6XcHYLH",0
278,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",There were less than 100 #COVID19 cases in the US a month ago . #Trump said things were under control ... his lies have killed people in this country .,0
1774,1774.0,1774.0,Fennel tea cures coronavirus.,"Virus prone diseases  like #Coronavirus, flu, cold are natural this time. Influx your diet with Neem, Tulsi &amp; garlic. Have equal greens if non-veg, take less caffeine, two cups daily is ok. https://t.co/8M9dnBq7Io",0
510,,,Coronavirus is caused by 5G.,Stumbled across this today . Explains #5G and the relevance to #Coronavirus #Covid19 HTTPURL,0
555,,,We're very close to a vaccine.,"@USER You can't even get tests for #Covid19 , how do you expect to get a vaccine ?",0
1207,1207.0,1207.0,We're very close to a vaccine.,There's a whole Ebola outbreak happening right now.,0
195,,,Africans are more resistant to coronavirus.,"Good afternoon to everyone except #coronavirus , phuck u coronavirus !",0
763,,,Coronavirus can only survive in cold temperatures.,Expose #CORONAVIRUS do not hide it destroys every one .,0
290,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","For the first time in 40 days , Italy reports less than 400 #Coronavirus deaths .",0
503,,,Coronavirus is caused by 5G.,The person that died of coronavirus was probably killed by Hillary Clinton ! #Coronavirus is a hoax !,0
230,,,Vitamin C can prevent coronavirus circulation.,Does G-d have the #coronavirus antibody ?,0
368,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Now starting to think that Stephen King 's novel , The Stand , is being played out in real life with the #CoronaOutbreak . Hope I 'm not in Randall Flagg 's survival group ... if I survive .",0
718,718.0,718.0,The lifetime of SARS-CoV-2 is only 12 hours.,"Preliminary estimates suggest that the death rate associated with COVID-19 is between one and two per cent, which is higher than the average death rate associated with seasonal flu strains, at around 0.1 per cent
.
https://t.co/iNgnfAf27d",0
60,,,Fennel tea cures coronavirus.,Lost my taste #coronavirus ?,0
754,,,Coronavirus can only survive in cold temperatures.,Be Safe from #coronavirus infection .,0
307,,,The lifetime of SARS-CoV-2 is only 12 hours.,New #COVID19 preprint : Structure of replicating SARS-CoV - 2 polymerase HTTPURL,0
542,,,Coronavirus is caused by 5G.,How many Missionaries have #Coronavirus ?,0
1996,1996.0,1996.0,A person can tell if they have coronavirus or not simply by holding their breath.,The orange pile of runny human waste believes the corona virus is a Democrat hoax...if its such a hoax lets get a vial of spit from someone that tested positive and let him rub it all over his face and mouth and see if he gets the 'hoax' or not. The only hoax is his presidency https://t.co/CALR78JRfT,0
827,,,COVID-19 is only as deadly as the seasonal flu.,I dont think we Indians are taking #coronavirus as seriously as we should . Be prepared to face the full force of the deadly COVID 19 in the coming days .,2
641,641.0,641.0,Africans are more resistant to coronavirus.,"The elderly is more at risk with this virus!  
#coronavirus https://t.co/iS1ieQ5PAW",0
497,,,A person can tell if they have coronavirus or not simply by holding their breath.,Hospitals are making everyone wear masks eventhough a mask will do nothing to prevent #coronavirus . So dont tell me it 's not political .,0
817,,,COVID-19 is only as deadly as the seasonal flu.,@USER This #COVID19 is at least 10 times deadlier than the flu with NO known cure . Taking no action to prevent spread is unacceptable .,2
519,,,Coronavirus is caused by 5G.,Democrats and the Chinese communist government colluded to create the #coronavirus to bring down Trump . Prove us wrong .,0
371,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,"Due to #COVID19 and the ongoing pandemic , #AprilFoolsDay is postponed until further notice .",0
13,13.0,13.0,Coronavirus is genetically engineered.,"BiologistDan: SuoloSaint Never bad to ask. The COVID-19 ""coronavirus"" is specific for respiratory cells. There is no known vaginal infestation.",0
234,234.0,234.0,Coronavirus is genetically engineered.,"Coronavirus is patented and has 19 going back to 1986 .
One Canine Respiratory",0
228,,,Vitamin C can prevent coronavirus circulation.,#coronavirus or shopping ?,0
1499,1499.0,1499.0,Hand sanitiser sold commercially does not destroy the coronavirus.,"@USERNAME @USERNAME Is hand sanitizer effective against corona virus?  I know it had limited effectiveness against viruses, but WA DOH mentioned it as option if no ability for hand washing.",0
710,,,Vitamin C cures coronavirus.,"@USER The #coronavirus kills liars , too .",0
399,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,Are you all still traveling even though the World Health Organization declared the #Coronavirus outbreak a global pandemic ?,0
178,,,Africans are more resistant to coronavirus.,@USER #coronavirus will change us all .,0
96,,,Fennel tea cures coronavirus.,@USER Probably more important than not spreading #CoronaVirus .,0
769,,,Coronavirus can only survive in cold temperatures.,"Does anyone know what the shelf life of the #coronavirus is ? I mean , if someone sneezes on an item in a store , how long does the virus stay alive to infect you ?",0
196,,,Africans are more resistant to coronavirus.,The #coronavirus was a scam .,0
166,166.0,166.0,The lifetime of SARS-CoV-2 is only 12 hours.,"I know it’s petty but I can’t look at any more articles that name this #coronavirus as CoVid-19, her name is SARS-CoV-2!",0
165,,,Africans are more resistant to coronavirus.,#Coronavirus The people of the world are being lied to by governments regarding the severity and spread of this virus to save the world economy .,0
867,867.0,867.0,Coronavirus is genetically engineered.,+ idc. this coronavirus is fake.,0
676,,,Avocado and mint tea cures coronavirus.,@USER Criminals are immune to #coronavirus outside of jail .,0
19,,,Coronavirus is genetically engineered.,"In your opinion , is the potential threat from the #coronavirus being exaggerated ?",0
402,402.0,402.0,A person can tell if they have coronavirus or not simply by holding their breath.,"This thing knocked people down for a good week and a half or two, then still very week for at least a week after that.

They weren't testing for coronavirus. Suspicious me wonders if they should have been?",0
38,,,Coronavirus is genetically engineered.,@USER #coronavirus definitely looks like this .,0
808,,,COVID-19 is only as deadly as the seasonal flu.,"So now that we 've surpassed 90,000 deaths in a few months , can we drop the narrative that #covid19 is less deadly than the flu ?",2
367,367.0,367.0,Coronavirus is caused by 5G.,"Coronavirus experts say among those infected with the virus, older adults with preexisting heart conditions or hypertension face a sharply higher risk
https://t.co/XO4svS5aDt",0
1046,1046.0,1046.0,Hand sanitiser sold commercially does not destroy the coronavirus.,"Coronavirus: 'Zero' hand sanitisers, face masks at Auckland pharmacies https://t.co/Uq1XcK5zhq",0
383,,,Dean Koontz predicted the pandemic in his 1981 novel The Eyes of Darkness.,Just saw the movie #Contagion it 's related to #coronavirus Everyone must watch .,0
320,320.0,320.0,Fennel tea cures coronavirus.,"Online prices of liquid soap, disinfectants, toilet paper soar in Hong Kong as coronavirus fuels panic buying — even robbery https://t.co/ThIwnOsI4U",0
4,,,Coronavirus is genetically engineered.,#Coronavirus of course we do .,0
581,,,We're very close to a vaccine.,Did n't I hear where Trump now considers #CoronaVirus the flu ?,0
26,,,Coronavirus is genetically engineered.,First report of #coronavirus in Bhutan .,0
289,289.0,289.0,A person can tell if they have coronavirus or not simply by holding their breath.,How do you know if you have the coronavirus? Asking for a friend...,0
238,,,Vitamin C can prevent coronavirus circulation.,@USER Can you kill #coronavirus ? ?,0
1089,1089.0,1089.0,Vitamin C can prevent coronavirus circulation.,Practical advice for how to get ready for a possible coronavirus epidemic in the U.S. https://t.co/YFuR1gzSyG,0
305,,,The lifetime of SARS-CoV-2 is only 12 hours.,What does science say about the origin of the SARS-CoV - 2 #coronavirus ? Why the controversies ? HTTPURL HTTPURL,0
55,,,Fennel tea cures coronavirus.,"@USER The #coronavirus kills liars , too .",0
41,,,Coronavirus is genetically engineered.,No one dies from #covid_19 .,0
495,,,A person can tell if they have coronavirus or not simply by holding their breath.,Have you encountered someone who until now still believes #Covid_19 is a myth ?,0
462,,,A person can tell if they have coronavirus or not simply by holding their breath.,@USER #Trump does n't understand that a person can have #COVID19 whether they are tested or not . Testing is how we determine how big of a #pandemic we have .,0
472,472.0,472.0,Coronavirus can only survive in cold temperatures.,"@USERNAME its a good thing Coronavirus won't effect people with

Heart disease
Cancer
Chronic lower respiratory diseases
Diabetes
or people who live with compromised immune systems.",0
1475,1475.0,1475.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","LIVE FROM HONG KONG: To Date in 2020, Influenza (the Flu) Accounts for More Than 50 Times the Number of Deaths as the Coronavirus in Hong Kong https://t.co/cdVF9qcR0V via @USERNAME",0
1386,1386.0,1386.0,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .","LIVE FROM HONG KONG: To Date in 2020, Influenza (the Flu) Accounts for More Than 50 Times the Number of Deaths as the Coronavirus in Hong Kong https://t.co/hDZ5JtMWan via @USERNAME",0
709,,,Vitamin C cures coronavirus.,#Coronavirus of course we do .,0
471,471.0,471.0,Coronavirus is genetically engineered.,"idc how concerned you are about covid-19, there’s no justification to be racially insensitive. i’m sick of seeing it from these privileged and ignorant yts. leave china alone",0
709,709.0,709.0,Vitamin C can prevent coronavirus circulation.,Wearing a mask probably won't prevent you from getting the coronavirus.  Masks are only recommended if you're already sick . . . or ugly.,0
790,,,Coronavirus can only survive in cold temperatures.,We can only hope the #coronavirus gets the #MoronAVirus before it 's too late .,0
805,805.0,805.0,Vitamin C cures coronavirus.,"@USERNAME Just got back from Costco. Sign saying they're out of masks, thermometers, hand sanitizer, rubbing alcohol and a few more items and they don't know when to expect more due to the coronavirus scare.",0
472,,,A person can tell if they have coronavirus or not simply by holding their breath.,There is nothing worse in this world than leaders who promote fear and #coronavirus hysteria so that they can take control of your lives .,0
183,,,Africans are more resistant to coronavirus.,"If #COVID19 had started in Africa , our leaders should have abandoned us here and traveled abroad ... @USER . Na lie ?",0
1,,,Coronavirus is genetically engineered.,The #coronavirus was a scam .,0
74,,,Fennel tea cures coronavirus.,@USER But will it stop #Coronavirus ?,0
2060,2060.0,2060.0,We're very close to a vaccine.,"I think The Plague in CA is a bigger issue than the coronavirus in all of the USA.

Is there a Plague vaccine ready to be released? https://t.co/nn3so6yQ9Z",0
171,,,Africans are more resistant to coronavirus.,@USER Stupid ... you 're just jealous because the Chinese are the only ones that have effectively tackled #Coronavirus with success .,0
862,862.0,862.0,Coronavirus is genetically engineered.,Liars Brian Williams and Michael Moore Smear President Trump on MSNBC as Falsely Saying Coronavirus Is a Hoax https://t.co/KfFUhfdpct via @USERNAME,0
1359,1359.0,1359.0,Africans are more resistant to coronavirus.,What countries have been affected by the Novel coronavirus? How many cases are there in China? Real-time updates on the number of cases worldwide. https://t.co/6vDhzxFv40 @USERNAME,0
392,392.0,392.0,Coronavirus is caused by 5G.,"Coronavirus could survive up to 9 days outside the body, study says https://t.co/LpiHqZTohS",0
345,,,The lifetime of SARS-CoV-2 is only 12 hours.,"#snapchatdown #coronavirus #PS5 #WednesdayWisdom And that means coronavirus is not natural evovled , but , man made . And We need to find a prototype for SARs-COV - 2 ... What about SARs-COV - 1 ?",0
242,,,Vitamin C can prevent coronavirus circulation.,@USER #coronavirus definitely looks like this .,0
685,,,Avocado and mint tea cures coronavirus.,Which administration has handled #coronavirus the best .,0
92,,,Fennel tea cures coronavirus.,"#CoronaVirusUpdate Rotini is the shittiest pasta . There , I said it .",0
255,,,"There were more than 50000 cremations in Wuhan for 4th Quarter, 2019 .",@USER Maybe their Level 4 biolab in #Wuhan needs to go .,0
900,900.0,900.0,Coronavirus is caused by 5G.,coronaviruses are actually very common throughout the world! they’re actually a series of viruses that affect the respiratory tracts. the one in China is a NEW version of the virus and is commonly refer to the name of wuhan coronavirus or COVID-19.,0
834,,,COVID-19 is only as deadly as the seasonal flu.,@USER #COVID19 - whether deadly or not - was the gateway to a global economic reset !,2
686,,,Avocado and mint tea cures coronavirus.,Call me weird but I kept soap and toilet paper in the house before the #coronavirus was a thing .,0
490,,,A person can tell if they have coronavirus or not simply by holding their breath.,The #coronavirus is an act of war !,0
64,,,Fennel tea cures coronavirus.,how much money is the healthcare industry making off of #coronavirus ?,0
721,,,Vitamin C cures coronavirus.,No one dies from #covid_19 .,0
